,host_response_rate,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
14408,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.93,4.86,4.86,4.93,5.0,4.79,4.79,0.88
14409,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.57,4.61,4.66,4.77,4.85,4.56,4.59,1.4
14410,1.0,1.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,0.31
14411,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,5.0,4.86,4.86,4.86,5.0,5.0,0.42
14412,0.9,1.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14413,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.88,4.75,4.63,4.8,0.49
14414,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.33,4.67,4.67,5.0,4.67,5.0,4.8,0.41
14415,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14416,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,4.9,4.9,4.93,4.93,4.88,4.9,4.85,2.41
14417,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14418,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.64,4.76,4.69,4.8,4.83,4.52,4.66,1.4
14419,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.96,4.81,4.98,4.96,4.94,4.96,2.91
14420,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.2
14421,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.96,4.98,4.9,4.92,4.92,4.94,4.87,3.34
14422,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.56,4.57,4.62,4.88,4.85,4.64,4.5,1.4
14423,0.89,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14424,1.0,2.0,2.0,2.0,96.0,96.0,2.0,96.0,4.72,4.75,4.81,4.83,4.75,4.86,4.75,2.18
14425,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,0.13
14426,1.0,1.0,1.0,2.0,365.0,365.0,1.0,365.0,4.81,4.83,4.76,4.91,4.87,4.63,4.8,3.27
14427,0.9,2.0,1.6,4.0,30.0,30.0,4.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
14428,0.9,2.0,2.0,2.0,90.0,90.0,2.0,90.0,4.71,4.71,4.79,4.75,4.75,4.96,4.75,1.81
14429,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,4.94,4.88,4.88,5.0,5.0,1.37
14430,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14431,1.0,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.6,4.8,4.4,5.0,5.0,4.6,4.6,0.33
14432,0.93,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.57,4.9,4.9,5.0,4.8,0.45
14433,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14434,1.0,1.0,3.0,3.0,30.0,30.0,3.0,30.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14435,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.66,4.81,4.85,4.82,4.81,4.9,4.66,4.17
14436,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.87,4.91,4.83,4.96,4.96,5.0,4.7,2.6
14437,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14438,0.9,1.6,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.93,4.91,4.83,4.98,4.91,4.98,4.86,3.73
14439,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,0.6
14440,1.0,1.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.67,5.0,4.67,5.0,4.9,4.9,4.67,0.24
14441,0.9,2.0,3.0,3.0,90.0,90.0,3.0,90.0,4.8,4.9,4.5,4.9,4.9,5.0,4.5,0.16
14442,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.94,5.0,4.94,4.94,4.88,4.88,4.88,1.06
14443,1.0,1.0,3.0,3.0,365.0,365.0,3.0,365.0,4.6,4.7,4.5,4.7,4.7,4.5,4.53,1.93
14444,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.78,4.72,4.89,4.81,4.72,4.96,4.75,1.4
14445,1.0,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.24
14446,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.77,4.92,4.92,5.0,5.0,4.85,4.92,0.81
14447,1.0,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.89,4.89,4.91,5.0,4.94,4.91,4.77,2.32
14448,1.0,3.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.12
14449,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.76,4.77,4.73,4.87,4.81,4.85,4.76,1.4
14450,1.0,2.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.85,4.86,4.76,4.97,4.95,4.85,4.86,4.06
14451,1.0,1.0,1.0,1.0,30.0,30.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
14452,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.94,4.91,4.94,4.96,4.98,4.87,4.94,1.4
14453,0.9,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
14454,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.87,4.87,5.0,4.67,4.73,5.0,4.87,0.92
14455,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.53,4.82,4.88,4.82,4.88,5.0,4.65,1.05
14456,1.0,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,4.89,5.0,5.0,5.0,4.78,0.77
14457,1.0,2.0,3.0,3.0,365.0,365.0,3.0,365.0,4.81,4.85,4.93,4.93,4.96,5.0,4.81,1.66
14458,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.55
14459,1.0,2.0,1.0,4.0,1125.0,1125.0,1.4,1125.0,4.71,4.63,4.86,4.66,4.74,4.89,4.71,2.2
14460,1.0,3.0,2.0,3.0,365.0,365.0,2.1,365.0,4.8,4.9,4.8,4.9,4.9,4.64,4.8,0.67
14461,0.9,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,4.71,5.0,5.0,5.0,4.86,0.43
14462,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,4.95,4.91,4.95,4.95,4.82,1.37
14463,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,4.93,5.0,5.0,4.93,5.0,0.92
14464,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.76,4.79,4.73,4.92,4.81,4.97,4.71,1.4
14465,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,4.8,4.9,5.0,5.0,5.0,5.0,0.62
14466,1.0,1.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,4.86,4.84,4.79,4.88,4.88,4.98,4.79,2.68
14467,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,4.95,4.89,4.86,5.0,5.0,4.98,3.12
14468,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.9,4.84,4.9,4.77,4.77,4.81,4.84,1.88
14469,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
14470,0.9,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14471,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.89,4.94,4.94,4.94,4.92,4.92,4.92,2.39
14472,1.0,1.0,1.0,1.0,30.0,30.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.43
14473,0.9,2.0,1.6,5.0,365.0,365.0,5.0,365.0,5.0,5.0,5.0,5.0,5.0,4.9,4.8,0.19
14474,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.92,4.83,4.83,4.75,4.83,4.92,0.75
14475,1.0,3.0,3.0,3.0,197.0,197.0,3.0,197.0,4.82,4.77,4.77,4.86,4.77,4.77,4.95,1.64
14476,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.33,4.67,5.0,5.0,5.0,5.0,4.8,0.21
14477,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.71,4.71,4.76,4.8,4.73,5.0,4.76,2.64
14478,1.0,2.0,1.0,2.0,2.0,99.0,2.0,35.1,4.69,4.62,4.92,4.85,4.9,4.92,4.54,0.92
14479,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.97,4.97,4.92,5.0,4.75,4.92,3.62
14480,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.78,4.8,4.65,4.96,4.92,4.9,4.71,3.02
14481,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,0.19
14482,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0.32
14483,0.9,1.0,2.0,2.0,30.0,30.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
14484,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.9,5.0,4.9,5.0,4.9,4.8,4.9,0.64
14485,0.99,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.4,4.9,4.8,4.5,4.5,4.8,4.5,0.67
14486,0.98,1.0,1.0,3.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,5.0,4.6,4.6,4.8,0.37
14487,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.84,4.9,4.87,4.87,4.81,4.9,4.75,4.33
14488,0.98,1.0,1.0,3.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.5,5.0,5.0,5.0,4.8,0.15
14489,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.85,4.79,4.85,4.81,4.85,4.96,4.77,3.77
14490,1.0,2.0,2.0,2.0,20.0,20.0,2.0,20.0,4.77,4.64,4.71,4.79,4.77,4.93,4.73,4.1
14491,0.99,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.64,4.84,4.88,4.92,4.72,4.8,4.64,1.66
14492,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.91,5.0,5.0,5.0,4.82,4.64,1.49
14493,1.0,3.0,1.6,1.9,150.0,150.0,1.8,150.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,0.12
14494,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.88,5.0,5.0,5.0,4.88,4.88,0.49
14495,0.99,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.6,4.67,4.53,4.8,4.6,4.67,4.53,0.99
14496,1.0,1.0,2.0,4.0,365.0,365.0,4.0,365.0,4.89,5.0,4.96,4.85,4.91,5.0,4.94,2.93
14497,0.9,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,4.9,4.76,4.95,4.86,4.95,4.86,1.31
14498,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.9,5.0,4.86,4.72,4.83,4.76,4.83,1.83
14499,1.0,1.0,2.0,2.0,16.0,16.0,2.0,16.0,4.9,4.9,5.0,4.9,4.9,5.0,5.0,0.8
14500,0.9,3.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14501,0.99,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.9,4.89,4.9,4.92,4.93,4.81,4.86,1.4
14502,1.0,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
14503,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.78,4.78,4.67,4.74,4.67,4.89,4.59,1.72
14504,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.81,4.95,4.9,4.95,5.0,4.95,1.39
14505,0.9,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.95,4.98,4.95,4.97,4.97,4.9,4.07
14506,0.99,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.88,5.0,4.88,5.0,4.88,4.88,0.66
14507,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.8,4.62,4.8,4.9,4.9,4.77,4.38,0.89
14508,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,4.5,5.0,5.0,5.0,4.75,0.26
14509,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.61
14510,1.0,3.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.98,4.98,4.98,5.0,4.98,4.96,4.86,3.29
14511,1.0,1.6,3.0,3.0,180.0,180.0,3.0,180.0,4.86,4.86,5.0,5.0,4.86,5.0,4.71,1.44
14512,1.0,3.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0.21
14513,1.0,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.8,4.72,4.83,4.75,4.86,4.72,4.79,1.4
14514,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
14515,0.9,2.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.34
14516,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14517,1.0,1.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.61,4.79,4.79,4.96,4.93,4.71,4.64,1.94
14518,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,4.9,4.86,5.0,4.95,5.0,4.81,2.63
14519,1.0,1.6,2.0,3.0,1125.0,1125.0,2.6,1125.0,4.71,4.71,4.57,4.86,5.0,4.86,4.71,0.46
14520,1.0,1.6,1.0,4.0,1125.0,1125.0,1.1,1125.0,4.93,4.86,4.9,5.0,5.0,5.0,4.76,2.19
14521,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.73,4.81,4.8,4.71,4.8,4.55,4.77,1.4
14522,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.81,4.85,4.71,4.89,4.85,4.89,4.81,3.84
14523,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.73,4.69,4.8,4.89,4.9,4.92,4.76,1.4
14524,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14525,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.77,4.84,4.93,4.86,4.84,4.88,4.77,3.39
14526,1.0,1.0,3.0,3.0,15.0,15.0,3.0,15.0,4.96,4.96,4.75,5.0,5.0,4.88,5.0,1.89
14527,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.92,4.94,4.92,4.93,5.0,4.85,4.92,4.48
14528,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.87,4.81,4.94,4.87,4.92,4.81,4.82,1.4
14529,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.58,4.9,4.92,4.92,4.75,4.75,4.8,0.79
14530,1.0,2.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.22
14531,1.0,1.6,1.6,4.0,30.0,30.0,4.0,30.0,4.86,4.82,4.82,5.0,4.95,4.95,4.77,1.45
14532,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.9,4.93,4.9,4.87,4.87,4.8,4.77,1.87
14533,1.0,1.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.85,4.92,4.77,4.85,4.85,4.77,4.85,0.8
14534,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.5,4.9,4.8,4.63,4.75,4.88,4.81,0.99
14535,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.36
14536,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
14537,1.0,3.0,2.0,2.0,1124.0,1124.0,2.0,1124.0,4.92,4.93,4.96,4.87,4.86,4.99,4.93,4.47
14538,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.73,4.81,4.85,4.76,4.86,4.59,4.71,1.4
14539,1.0,1.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.73,4.8,4.77,4.6,4.6,4.87,4.67,1.93
14540,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.77,4.81,4.73,4.77,4.81,4.58,4.73,1.7
14541,1.0,1.0,3.0,3.0,40.0,40.0,3.0,40.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.51
14542,1.0,2.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.95,4.97,5.0,5.0,5.0,5.0,4.89,2.32
14543,1.0,2.0,2.0,4.0,1125.0,1125.0,2.2,1125.0,4.95,4.95,4.87,4.82,4.79,4.97,4.74,2.39
14544,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14545,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14546,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14547,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14548,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
14549,0.9,1.0,1.6,5.0,60.0,60.0,5.0,60.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.52
14550,0.9,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
14551,0.9,2.0,3.0,3.0,30.0,30.0,3.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
14552,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.73,4.82,4.82,5.0,5.0,4.91,4.73,0.69
14553,1.0,2.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,4.89,4.95,4.8,4.89,4.95,5.0,4.91,2.81
14554,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14555,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.82,4.82,4.82,5.0,4.73,5.0,4.73,0.69
14556,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,4.9,5.0,4.5,5.0,5.0,4.5,0.13
14557,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.33,4.9,4.8,4.9,4.9,4.52,4.8,1.51
14558,1.0,1.0,1.6,1.9,365.0,365.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4
14559,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14560,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14561,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09
14562,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.64,4.64,4.86,4.79,4.5,4.64,4.57,0.9
14563,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14564,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.5,4.9,4.5,4.5,5.0,4.5,4.5,0.13
14565,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.9,4.9,4.88,4.97,5.0,4.97,3.94
14566,1.0,2.0,1.0,2.0,365.0,365.0,1.3,365.0,4.69,4.83,4.61,4.8,4.73,4.76,4.7,1.4
14567,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14568,1.0,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14569,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,4.83,5.0,5.0,4.83,4.83,0.37
14570,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.45,4.65,4.61,4.71,4.77,4.65,4.48,1.93
14571,1.0,1.6,1.0,3.0,1125.0,1125.0,1.2,1125.0,4.82,4.91,4.79,4.94,5.0,4.91,4.7,2.03
14572,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.92,4.9,4.86,4.96,4.6,4.9,4.78,3.45
14573,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12
14574,0.9,1.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14575,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.53,4.9,4.59,4.53,4.9,4.56,4.53,2.06
14576,1.0,3.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.86,4.86,4.64,4.86,4.93,4.9,4.57,2.05
14577,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.57,4.57,4.79,4.71,4.79,5.0,4.8,0.92
14578,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.93,4.96,4.78,5.0,4.98,5.0,4.89,2.82
14579,1.0,2.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,4.85,4.89,4.77,4.96,4.89,4.91,4.81,3.05
14580,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,5.0,5.0,4.92,5.0,4.92,4.85,3.22
14581,0.96,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.86,4.9,4.81,4.95,4.9,4.86,4.81,1.34
14582,0.99,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.69,4.75,4.73,4.9,4.72,4.79,4.75,4.42
14583,0.88,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.8,4.9,4.8,4.9,4.9,5.0,4.8,0.24
14584,1.0,2.0,2.0,2.0,40.0,40.0,2.0,40.0,4.56,4.78,4.89,4.89,4.78,4.67,4.44,0.56
14585,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.95,4.88,4.8,4.83,4.88,4.54,4.83,2.64
14586,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.88,4.84,4.93,4.93,4.96,4.91,4.75,3.5
14587,0.97,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.8,4.9,4.8,4.67,4.62,4.81,4.8,3.26
14588,1.0,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.78,4.89,4.67,4.89,5.0,5.0,4.89,0.67
14589,0.97,2.0,1.0,1.0,365.0,365.0,1.0,365.0,4.8,4.9,4.56,4.63,4.9,4.63,4.8,1.0
14590,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,4.83,4.83,4.92,4.83,4.86,4.89,2.26
14591,0.99,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.83,4.86,4.76,4.88,4.81,4.95,4.79,2.78
14592,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14593,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.97,4.89,4.94,4.94,4.83,4.89,4.74,2.21
14594,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.9,4.98,4.9,4.9,4.9,4.76,4.88,2.7
14595,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.9,4.81,5.0,4.71,4.81,4.52,4.9,1.38
14596,0.99,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.61,4.74,4.53,4.71,4.58,4.84,4.61,2.64
14597,1.0,1.6,1.6,1.9,120.0,120.0,1.8,120.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14598,1.0,3.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.8,4.73,4.53,4.73,4.87,4.73,4.73,0.95
14599,0.9,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
14600,0.99,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.81,4.88,4.85,4.96,4.85,4.92,4.58,1.7
14601,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.82,4.92,4.87,4.9,4.84,4.82,1.4
14602,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.86,4.84,4.93,4.86,4.93,4.91,4.86,3.27
14603,0.92,2.0,2.0,2.0,10.0,10.0,2.0,10.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
14604,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.57,4.9,4.86,4.86,4.57,5.0,4.8,0.46
14605,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.5,4.69,4.63,4.69,4.69,4.63,4.56,1.01
14606,0.92,3.0,1.0,1.0,20.0,20.0,1.0,20.0,4.38,4.9,5.0,4.63,4.9,4.75,4.38,0.53
14607,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.82,4.82,4.52,4.94,4.88,4.97,4.91,2.13
